# Force and moment coefficients
# dragDir           : (1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
# sideDir           : (0.000000000000e+00 1.000000000000e+00 0.000000000000e+00)
# liftDir           : (0.000000000000e+00 0.000000000000e+00 1.000000000000e+00)
# rollAxis          : (1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
# pitchAxis         : (0.000000000000e+00 1.000000000000e+00 0.000000000000e+00)
# yawAxis           : (0.000000000000e+00 0.000000000000e+00 1.000000000000e+00)
# magUInf           : 4.000000000000e+01
# lRef              : 1.044000000000e+00
# Aref              : 1.120000000000e-01
# CofR              : (0.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
#
# Time              	Cd                  	Cd(f)               	Cd(r)               	Cl                  	Cl(f)               	Cl(r)               	CmPitch             	CmRoll              	CmYaw               	Cs                  	Cs(f)               	Cs(r)               
698                 	3.623069433541e-01	1.812101837748e-01	1.810967595793e-01	3.847892928544e-01	-4.015186833771e-02	4.249411611921e-01	-2.325465147649e-01	5.671209771021e-05	2.036799040004e-03	5.172270057314e-03	4.622934068661e-03	5.493359886531e-04
699                 	3.632269568491e-01	1.816999057825e-01	1.815270510666e-01	4.145008554401e-01	-4.658452504801e-02	4.610853804882e-01	-2.538349527681e-01	8.642735793567e-05	1.048448714942e-03	5.045743599851e-03	3.571320514868e-03	1.474423084983e-03
700                 	3.635152932442e-01	1.820411681241e-01	1.814741251201e-01	4.478844657960e-01	-5.120709143785e-02	4.990915572339e-01	-2.751493243359e-01	2.835215019890e-04	6.930096088362e-04	4.980666681642e-03	3.183342949657e-03	1.797323731985e-03
701                 	3.634464072788e-01	1.822361001649e-01	1.812103071139e-01	4.796347987012e-01	-5.547426009605e-02	5.351090587973e-01	-2.952916594467e-01	5.128965255156e-04	6.895302818280e-04	5.151199562405e-03	3.265130063031e-03	1.886069499375e-03
702                 	3.639140134615e-01	1.824969273739e-01	1.814170860876e-01	5.095605028730e-01	-5.953180652961e-02	5.690923094026e-01	-3.143120579661e-01	5.399206431253e-04	3.112221080472e-04	4.606900913417e-03	2.614672564756e-03	1.992228348661e-03
703                 	3.661301513331e-01	1.833724976640e-01	1.827576536691e-01	5.357917119907e-01	-6.293108441685e-02	5.987227964075e-01	-3.308269404122e-01	3.074219974146e-04	-8.150185267825e-04	2.370858187016e-03	3.704105667256e-04	2.000447620291e-03
704                 	3.702444144015e-01	1.850554305574e-01	1.851889838441e-01	5.541333548803e-01	-6.547728179489e-02	6.196106366752e-01	-3.425439592351e-01	-6.677664337261e-05	-2.580283069609e-03	-2.210194416510e-03	-3.685380277864e-03	1.475185861354e-03
705                 	3.745760345359e-01	1.869297965175e-01	1.876462380184e-01	5.602706493718e-01	-6.763911291131e-02	6.279097622832e-01	-3.477744375972e-01	-3.582207504849e-04	-4.372626282806e-03	-8.254157377969e-03	-8.499704971791e-03	2.455475938222e-04
706                 	3.773950691932e-01	1.882321021618e-01	1.891629670314e-01	5.525658412153e-01	-6.998242189692e-02	6.225482631122e-01	-3.462653425046e-01	-4.654324347797e-04	-5.632722971621e-03	-1.383226003255e-02	-1.254885298790e-02	-1.283407044653e-03
707                 	3.776684397249e-01	1.884287912212e-01	1.892396485037e-01	5.320863531981e-01	-7.213644676731e-02	6.042227999654e-01	-3.381796233663e-01	-4.054286412226e-04	-5.850105649366e-03	-1.659877814187e-02	-1.414949472030e-02	-2.449283421569e-03
708                 	3.764374901727e-01	1.879686052070e-01	1.884688849656e-01	5.065456805312e-01	-7.223007635789e-02	5.787757568891e-01	-3.255029166235e-01	-2.501398793021e-04	-5.011538823976e-03	-1.532716045283e-02	-1.267511905039e-02	-2.652041402437e-03
709                 	3.757368019347e-01	1.878174305692e-01	1.879193713656e-01	4.787033059201e-01	-6.888326169617e-02	5.475865676162e-01	-3.082349146562e-01	-5.097039821800e-05	-3.428853354758e-03	-1.050603579644e-02	-8.681871252980e-03	-1.824164543463e-03
710                 	3.767482173502e-01	1.885718990302e-01	1.881763183200e-01	4.506138845951e-01	-6.159335178924e-02	5.122072363843e-01	-2.869002940868e-01	1.977903551258e-04	-1.656807537553e-03	-3.925389108718e-03	-3.619502091912e-03	-3.058870168058e-04
711                 	3.778003848237e-01	1.893460800990e-01	1.884543047248e-01	4.210598635497e-01	-5.099264508787e-02	4.720525086376e-01	-2.615225768627e-01	4.458876870831e-04	-5.538351666933e-05	2.269649288775e-03	1.079441127718e-03	1.190208161057e-03
712                 	3.764595135446e-01	1.888376626570e-01	1.876218508875e-01	3.915559669650e-01	-3.796696492494e-02	4.295229318899e-01	-2.337449484074e-01	6.079058847477e-04	1.156142574901e-03	6.735101474883e-03	4.523693312342e-03	2.211408162541e-03
713                 	3.715022433275e-01	1.863827801779e-01	1.851194631496e-01	3.619721951670e-01	-2.480057336682e-02	3.867727685338e-01	-2.057866709503e-01	6.316585141429e-04	2.155397900601e-03	9.572299292578e-03	6.941547546890e-03	2.630751745688e-03
714                 	3.645092240371e-01	1.828421613371e-01	1.816670627000e-01	3.339826769075e-01	-1.360877969249e-02	3.475914566000e-01	-1.806001181462e-01	5.875493185594e-04	3.035604762309e-03	1.131793788640e-02	8.694573705509e-03	2.623364180890e-03
715                 	3.587403003979e-01	1.798643802671e-01	1.788759201309e-01	3.123042452089e-01	-5.327286991393e-03	3.176315322003e-01	-1.614794095958e-01	4.942300680853e-04	3.232649267280e-03	1.121042759456e-02	8.837863064562e-03	2.372564530002e-03
716                 	3.562858062105e-01	1.784590126411e-01	1.778267935694e-01	3.010516348195e-01	-2.482615187251e-04	3.012998963383e-01	-1.507740789285e-01	3.161095358304e-04	2.238545563173e-03	8.470029325215e-03	6.473560225781e-03	1.996469099434e-03
717                 	3.563704263588e-01	1.782905752739e-01	1.780798510848e-01	2.998941396582e-01	1.121595343821e-03	2.987725443144e-01	-1.488254744853e-01	1.053620945711e-04	4.347062750191e-04	3.610588111871e-03	2.240000330955e-03	1.370587780916e-03
718                 	3.572603858280e-01	1.784609202979e-01	1.787994655301e-01	3.082662279501e-01	-1.117349216479e-03	3.093835771666e-01	-1.552504631915e-01	-1.692726161295e-04	-1.187433503783e-03	-1.724598613575e-03	-2.049732810570e-03	3.251341969952e-04
719                 	3.577231641504e-01	1.783550226159e-01	1.793681415345e-01	3.217023732279e-01	-6.326332185177e-03	3.280287054130e-01	-1.671775187991e-01	-5.065594593226e-04	-1.810993342138e-03	-5.566006849187e-03	-4.593996766732e-03	-9.720100824552e-04
720                 	3.576318740819e-01	1.779948176875e-01	1.796370563944e-01	3.393655233898e-01	-1.434261447779e-02	3.537081378675e-01	-1.840253761727e-01	-8.211193534259e-04	-1.497665739262e-03	-7.189722574713e-03	-5.092527026618e-03	-2.097195548095e-03
721                 	3.579478725502e-01	1.780146248241e-01	1.799332477261e-01	3.593089489733e-01	-2.439549076657e-02	3.837044397399e-01	-2.040499652532e-01	-9.593114509813e-04	-1.039911968727e-03	-7.312590546878e-03	-4.696207242166e-03	-2.616383304712e-03
722                 	3.591733812870e-01	1.787728239304e-01	1.804005573566e-01	3.819836344882e-01	-3.487644205511e-02	4.168600765434e-01	-2.258682592992e-01	-8.138667131366e-04	-9.180652414581e-04	-6.628679445976e-03	-4.232404964446e-03	-2.396274481530e-03
723                 	3.613637952446e-01	1.802037485969e-01	1.811600466477e-01	4.071950143356e-01	-4.418810116517e-02	4.513831155008e-01	-2.477856083330e-01	-4.781490253855e-04	-1.133179204895e-03	-5.502387425166e-03	-3.884372917479e-03	-1.618014507688e-03
724                 	3.639235142015e-01	1.817996344614e-01	1.821238797401e-01	4.314691662359e-01	-5.144761655354e-02	4.829167827894e-01	-2.671821996715e-01	-1.621226393909e-04	-1.301079486881e-03	-4.190724905676e-03	-3.396441939719e-03	-7.942829659574e-04
725                 	3.654002570065e-01	1.827143530455e-01	1.826859039610e-01	4.540511587496e-01	-5.678544695975e-02	5.108366057093e-01	-2.838110263345e-01	1.422454225962e-05	-8.892711595432e-04	-2.218747840761e-03	-1.998645079924e-03	-2.201027608373e-04
726                 	3.655947448259e-01	1.829023087261e-01	1.826924360998e-01	4.768912866215e-01	-6.102106665105e-02	5.379123532725e-01	-2.994667099618e-01	1.049363131933e-04	1.469015318775e-04	5.513715113794e-04	4.225872875672e-04	1.287842238122e-04
727                 	3.657971221164e-01	1.830967676516e-01	1.827003544648e-01	5.001524855018e-01	-6.469475731406e-02	5.648472428159e-01	-3.147710000650e-01	1.982065934238e-04	1.228183578062e-03	3.537983344003e-03	2.997175250064e-03	5.408080939392e-04
728                 	3.675776293417e-01	1.840772468349e-01	1.835003825068e-01	5.209233085240e-01	-6.791324572793e-02	5.888365542519e-01	-3.283748999899e-01	2.884321640825e-04	1.831120042857e-03	5.744951161110e-03	4.703595623412e-03	1.041355537698e-03
729                 	3.711178259294e-01	1.858466268648e-01	1.852711990646e-01	5.369062190386e-01	-7.008425406786e-02	6.069904731064e-01	-3.385373635872e-01	2.877139000868e-04	1.744381653139e-03	6.378846331830e-03	4.933804819054e-03	1.445041512776e-03
730                 	3.752503345505e-01	1.877716891599e-01	1.874786453906e-01	5.460014266888e-01	-7.056043121625e-02	6.165618579051e-01	-3.435611445607e-01	1.465218846568e-04	1.127518339153e-03	5.214522962606e-03	3.734779820456e-03	1.479743142149e-03
731                 	3.782145972678e-01	1.890175143733e-01	1.891970828945e-01	5.479577129827e-01	-6.935279959052e-02	6.173105125732e-01	-3.433316560818e-01	-8.978426059137e-05	4.959922724102e-04	2.913558239769e-03	1.952771392295e-03	9.607868474744e-04
732                 	3.790964991862e-01	1.891992778317e-01	1.898972213544e-01	5.441942500357e-01	-6.668958947095e-02	6.108838395067e-01	-3.387867144888e-01	-3.489717613539e-04	1.681198901395e-04	3.927055880871e-04	3.644726841831e-04	2.823290390406e-05
733                 	3.787423463309e-01	1.888167846620e-01	1.899255616689e-01	5.348858452659e-01	-6.240175120586e-02	5.972875964718e-01	-3.298446738388e-01	-5.543885034453e-04	1.518664168084e-04	-1.645429548100e-03	-6.708483572414e-04	-9.745811908583e-04
734                 	3.785365634242e-01	1.886123130702e-01	1.899242503540e-01	5.168348412659e-01	-5.617894671088e-02	5.730137879768e-01	-3.145963673438e-01	-6.559686419244e-04	2.794107917045e-04	-2.891082658842e-03	-1.166130537717e-03	-1.724952121126e-03
735                 	3.790664408920e-01	1.888958222189e-01	1.901706186731e-01	4.880886577870e-01	-4.787483212052e-02	5.359634899075e-01	-2.919191610140e-01	-6.373982270881e-04	3.293632976832e-04	-3.521956746116e-03	-1.431615075375e-03	-2.090341670741e-03
736                 	3.788988464214e-01	1.889266896484e-01	1.899721567731e-01	4.486068561768e-01	-3.829649698288e-02	4.869033531597e-01	-2.625999250713e-01	-5.227335623543e-04	2.045008942007e-04	-3.914377788762e-03	-1.752688000180e-03	-2.161689788582e-03
737                 	3.763347829947e-01	1.878499400102e-01	1.884848429845e-01	4.049757603764e-01	-2.852961632437e-02	4.335053767007e-01	-2.310174965126e-01	-3.174514871890e-04	2.751627784918e-04	-3.428040122416e-03	-1.438857282716e-03	-1.989182839700e-03
738                 	3.709356224402e-01	1.853891365750e-01	1.855464858652e-01	3.645288498441e-01	-1.944656018653e-02	3.839754100306e-01	-2.017109851086e-01	-7.867464510959e-05	7.998097267348e-04	-1.612993364863e-03	-6.686955696648e-06	-1.606306409166e-03
739                 	3.646840759599e-01	1.824371990804e-01	1.822468768795e-01	3.307166286580e-01	-1.185914012152e-02	3.425757687796e-01	-1.772174544505e-01	9.516110045423e-05	1.520219046520e-03	7.466073611557e-04	1.893522727098e-03	-1.146915365942e-03
740                 	3.604302441527e-01	1.804328045182e-01	1.799974396345e-01	3.107056836687e-01	-5.555246958070e-03	3.162609306268e-01	-1.609080887924e-01	2.176824418276e-04	2.168500045661e-03	3.132497165267e-03	3.734748628295e-03	-6.022514630277e-04
741                 	3.592720669291e-01	1.799252175019e-01	1.793468494272e-01	3.042264291937e-01	-1.140161899552e-03	3.053665910932e-01	-1.532533764964e-01	2.891840373526e-04	2.526487743238e-03	5.058674785278e-03	5.055825135877e-03	2.849649400632e-06
742                 	3.599813795510e-01	1.802994656464e-01	1.796819139046e-01	3.076015014046e-01	4.044553855487e-04	3.071970460191e-01	-1.533962953168e-01	3.087758708793e-04	2.520310801544e-03	5.967109222095e-03	5.503865412592e-03	4.632438095036e-04
743                 	3.606943206791e-01	1.806429382022e-01	1.800513824769e-01	3.198926761281e-01	-8.603194266048e-04	3.207529955547e-01	-1.608066574906e-01	2.957778626792e-04	1.952814167813e-03	5.327214533386e-03	4.616421434506e-03	7.107930988800e-04
744                 	3.604430914016e-01	1.805250859234e-01	1.799180054782e-01	3.341251023579e-01	-4.380228614518e-03	3.385053309724e-01	-1.714427797935e-01	3.035402225593e-04	9.154310537198e-04	3.508561425361e-03	2.669711766400e-03	8.388496589606e-04
745                 	3.593776265652e-01	1.799257819483e-01	1.794518446169e-01	3.533177487480e-01	-9.505985068224e-03	3.628237338162e-01	-1.861648594422e-01	2.369686657121e-04	-6.232139567443e-04	2.209336231130e-04	-5.127471451878e-04	7.336807683008e-04
746                 	3.584047209420e-01	1.793664980364e-01	1.790382229056e-01	3.764650566177e-01	-1.595909732648e-02	3.924241539442e-01	-2.041916256353e-01	1.641375653693e-04	-2.037381779897e-03	-3.268811086837e-03	-3.671787323316e-03	4.029762364786e-04
747                 	3.582595576871e-01	1.791939069515e-01	1.790656507357e-01	4.017597420141e-01	-2.358749042482e-02	4.253472324389e-01	-2.244673614319e-01	6.412810790342e-05	-2.772768705156e-03	-5.911192254997e-03	-5.728364832655e-03	-1.828274223419e-04
748                 	3.590151879623e-01	1.794303227366e-01	1.795848652257e-01	4.268925415064e-01	-3.221102709114e-02	4.591035685975e-01	-2.456572978443e-01	-7.727124458281e-05	-2.720666645295e-03	-7.297032157774e-03	-6.369182724182e-03	-9.278494335927e-04
749                 	3.601934367244e-01	1.799089326522e-01	1.802845040722e-01	4.491374377456e-01	-4.168183255333e-02	4.908192702989e-01	-2.662505514261e-01	-1.877857100053e-04	-1.992157211854e-03	-7.125807857559e-03	-5.555061140633e-03	-1.570746716926e-03
750                 	3.613624854030e-01	1.804627232113e-01	1.808997621916e-01	4.667090530306e-01	-5.147801807095e-02	5.181870711016e-01	-2.848325445863e-01	-2.185194901489e-04	-9.049660720233e-04	-5.567002237041e-03	-3.688467190544e-03	-1.878535046497e-03
