# Force and moment coefficients
# dragDir           : (1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
# sideDir           : (0.000000000000e+00 1.000000000000e+00 0.000000000000e+00)
# liftDir           : (0.000000000000e+00 0.000000000000e+00 1.000000000000e+00)
# rollAxis          : (1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
# pitchAxis         : (0.000000000000e+00 1.000000000000e+00 0.000000000000e+00)
# yawAxis           : (0.000000000000e+00 0.000000000000e+00 1.000000000000e+00)
# magUInf           : 4.000000000000e+01
# lRef              : 1.044000000000e+00
# Aref              : 1.120000000000e-01
# CofR              : (0.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
#
# Time              	Cd                  	Cd(f)               	Cd(r)               	Cl                  	Cl(f)               	Cl(r)               	CmPitch             	CmRoll              	CmYaw               	Cs                  	Cs(f)               	Cs(r)               
209                 	3.822580837906e-01	1.908598391501e-01	1.913982446405e-01	5.704266355871e-01	-7.136982115292e-02	6.417964567400e-01	-3.565831389465e-01	-2.692027452081e-04	1.244578429487e-03	-3.303080420653e-04	1.079424408455e-03	-1.409732450520e-03
210                 	3.858251719938e-01	1.928883853549e-01	1.929367866389e-01	5.650984774211e-01	-7.452900320428e-02	6.396274806253e-01	-3.570782419148e-01	-2.420064201363e-05	2.536836991466e-03	4.251915412026e-03	4.662794697480e-03	-4.108792854534e-04
211                 	3.872718350768e-01	1.938035143765e-01	1.934683207003e-01	5.529072424150e-01	-7.496417621846e-02	6.278714186335e-01	-3.514177974260e-01	1.675968380724e-04	3.134170530964e-03	8.046381814706e-03	7.157361438317e-03	8.890203763893e-04
212                 	3.868579411968e-01	1.936518611154e-01	1.932060800814e-01	5.374069581080e-01	-7.208921579602e-02	6.094961739040e-01	-3.407926948500e-01	2.228905169997e-04	2.840539863403e-03	1.007916269257e-02	7.880121209691e-03	2.199041482884e-03
213                 	3.853116463745e-01	1.928453398032e-01	1.924663065712e-01	5.180387263815e-01	-6.574304857909e-02	5.837817749606e-01	-3.247624117698e-01	1.895166160148e-04	1.999251821891e-03	1.019115763722e-02	7.094830640503e-03	3.096326996722e-03
214                 	3.839340818082e-01	1.921571894622e-01	1.917768923459e-01	4.890265955414e-01	-5.642992330604e-02	5.454565188474e-01	-3.009432210767e-01	1.901485581478e-04	1.133969211946e-03	9.002616830951e-03	5.635277627422e-03	3.367339203529e-03
215                 	3.821353517598e-01	1.913084361197e-01	1.908269156401e-01	4.494514668383e-01	-4.465736008119e-02	4.941088269195e-01	-2.693830935004e-01	2.407602397851e-04	3.152191405247e-04	7.091913582784e-03	3.861175931917e-03	3.230737650867e-03
216                 	3.785701103514e-01	1.895333153685e-01	1.890367949829e-01	4.063920043087e-01	-3.144885017760e-02	4.378408544863e-01	-2.346448523319e-01	2.482601928305e-04	-6.974917650300e-04	4.561932546729e-03	1.583474508334e-03	2.978458038395e-03
217                 	3.722535286088e-01	1.862398859305e-01	1.860136426783e-01	3.679631419706e-01	-1.830785021442e-02	3.862709921850e-01	-2.022894211997e-01	1.131216260782e-04	-2.003109007447e-03	1.352583004195e-03	-1.326817505350e-03	2.679400509545e-03
218                 	3.644724612766e-01	1.821374238755e-01	1.823350374011e-01	3.372550090950e-01	-6.672179545716e-03	3.439271886407e-01	-1.752996840932e-01	-9.880676282563e-05	-3.322292452249e-03	-2.208564659354e-03	-4.426574781926e-03	2.218010122572e-03
219                 	3.582128240119e-01	1.788594564947e-01	1.793533675173e-01	3.148162648357e-01	2.258516543736e-03	3.125577482919e-01	-1.551496158741e-01	-2.469555113029e-04	-4.239568897398e-03	-5.464854748658e-03	-6.971996271727e-03	1.507141523069e-03
220                 	3.556463303680e-01	1.775540524195e-01	1.780922779485e-01	3.019687171182e-01	7.607775250999e-03	2.943609418672e-01	-1.433765833081e-01	-2.691127645143e-04	-4.445980807767e-03	-7.695434435963e-03	-8.293698025748e-03	5.982635897855e-04
221                 	3.560699082478e-01	1.778050929427e-01	1.782648153051e-01	2.982344739016e-01	8.962834935423e-03	2.892716389662e-01	-1.401544020154e-01	-2.298611811695e-04	-3.854552931284e-03	-8.126507972464e-03	-7.917806917516e-03	-2.087010549474e-04
222                 	3.579123001454e-01	1.787724606084e-01	1.791398395370e-01	3.018464240261e-01	5.801543471935e-03	2.960448805541e-01	-1.451216685411e-01	-1.836894643111e-04	-2.845687417284e-03	-6.672199681818e-03	-6.181787258192e-03	-4.904124236252e-04
223                 	3.593669812842e-01	1.795458297686e-01	1.798211515156e-01	3.107129900323e-01	-5.670833444567e-04	3.112800733768e-01	-1.559235783606e-01	-1.376608734761e-04	-1.919724149045e-03	-3.972734563722e-03	-3.906091430906e-03	-6.664313281614e-05
224                 	3.601701032808e-01	1.800461826940e-01	1.801239205868e-01	3.256153230173e-01	-8.861947934147e-03	3.344772709515e-01	-1.716696094428e-01	-3.886894641848e-05	-1.249984385476e-03	-8.090846466732e-04	-1.654526708812e-03	8.454420621392e-04
225                 	3.606618445771e-01	1.804423277440e-01	1.802195168331e-01	3.488347402614e-01	-1.795670547593e-02	3.667914457373e-01	-1.923740756066e-01	1.114054554476e-04	-7.269001792836e-04	2.238369801938e-03	3.922847216855e-04	1.846085080253e-03
226                 	3.614516129428e-01	1.809321859833e-01	1.805194269596e-01	3.795126978490e-01	-2.667213108544e-02	4.061848289344e-01	-2.164284800099e-01	2.063795118506e-04	-4.391015696220e-05	5.000313095420e-03	2.456246390748e-03	2.544066704672e-03
227                 	3.628474955922e-01	1.815646541603e-01	1.812828414319e-01	4.120180713737e-01	-3.474001962779e-02	4.467580910015e-01	-2.407490553146e-01	1.409063642157e-04	9.181243627013e-04	7.464277667425e-03	4.650263196414e-03	2.814014471011e-03
228                 	3.643423684297e-01	1.821490383624e-01	1.821933300674e-01	4.422573203935e-01	-4.272285776877e-02	4.849801781622e-01	-2.638515179655e-01	-2.214585249377e-05	1.981985064440e-03	9.302174093920e-03	6.633072111400e-03	2.669101982520e-03
229                 	3.652453047315e-01	1.823828513848e-01	1.828624533467e-01	4.657617625850e-01	-5.017338801000e-02	5.159351505950e-01	-2.830542693025e-01	-2.398009809614e-04	2.381202457992e-03	9.458191372915e-03	7.110298144450e-03	2.347893228466e-03
230                 	3.658129808239e-01	1.825235473119e-01	1.832894335120e-01	4.817909261457e-01	-5.643701908913e-02	5.382279452348e-01	-2.973324821620e-01	-3.829431000297e-04	1.552653198864e-03	7.169272367566e-03	5.137289382647e-03	2.031982984919e-03
231                 	3.668191266858e-01	1.828685934582e-01	1.839505332276e-01	4.980400301637e-01	-6.072598296856e-02	5.587660131323e-01	-3.097459980504e-01	-5.409698846994e-04	-7.997518760688e-05	2.793970269050e-03	1.317009946918e-03	1.476960322132e-03
232                 	3.693068086108e-01	1.839421421161e-01	1.853646664946e-01	5.204559807143e-01	-6.309381829131e-02	5.835497990056e-01	-3.233218086485e-01	-7.112621892443e-04	-1.679836912808e-03	-2.127710862903e-03	-2.743692344259e-03	6.159814813566e-04
233                 	3.731912681199e-01	1.857212172232e-01	1.874700508966e-01	5.452474453572e-01	-6.441038515619e-02	6.096578305134e-01	-3.370341078348e-01	-8.744168367037e-04	-2.250879233459e-03	-5.251957079818e-03	-4.876857773367e-03	-3.750993064502e-04
234                 	3.774365699660e-01	1.877003064221e-01	1.897362635439e-01	5.640164234979e-01	-6.564663748888e-02	6.296630609868e-01	-3.476548492378e-01	-1.017978560926e-03	-1.726891639072e-03	-5.844544590612e-03	-4.649163934378e-03	-1.195380656234e-03
235                 	3.810053344463e-01	1.893855268167e-01	1.916198076296e-01	5.681919899043e-01	-6.732108445741e-02	6.355130743617e-01	-3.514170794096e-01	-1.117140406428e-03	-6.837722052643e-04	-4.225131737084e-03	-2.796338073806e-03	-1.428793663278e-03
236                 	3.830139365781e-01	1.904373809572e-01	1.925765556210e-01	5.537030491009e-01	-6.931618150440e-02	6.230192306053e-01	-3.461677060548e-01	-1.069587331892e-03	5.708388567822e-04	-7.277979094631e-04	2.069399020507e-04	-9.347378115137e-04
237                 	3.834566941895e-01	1.909130794261e-01	1.925436147634e-01	5.251697982154e-01	-7.003737048019e-02	5.952071686956e-01	-3.326222695879e-01	-8.152676686226e-04	1.749862189386e-03	3.419028202812e-03	3.459376290792e-03	-4.034808797970e-05
238                 	3.829430792734e-01	1.909781006048e-01	1.919649786686e-01	4.929328165962e-01	-6.757382140917e-02	5.605066380053e-01	-3.140402297073e-01	-4.934390318801e-04	2.556743739556e-03	6.630568846405e-03	5.872028162758e-03	7.585406836464e-04
239                 	3.826059114444e-01	1.910241198229e-01	1.915817916215e-01	4.632102941229e-01	-6.070696371032e-02	5.239172578332e-01	-2.923121107718e-01	-2.788358993380e-04	2.903291975737e-03	8.368001905789e-03	7.087292928631e-03	1.280708977158e-03
240                 	3.817784161403e-01	1.906849165335e-01	1.910934996068e-01	4.356034619035e-01	-5.001777503180e-02	4.856212369353e-01	-2.678195059836e-01	-2.042915366649e-04	2.975033947092e-03	9.017015542811e-03	7.483541718497e-03	1.533473824314e-03
241                 	3.792510072101e-01	1.893979782148e-01	1.898530289953e-01	4.039691778497e-01	-3.709643871759e-02	4.410656165673e-01	-2.390810276425e-01	-2.275253902796e-04	2.857734330335e-03	9.285712372782e-03	7.500590516726e-03	1.785121856055e-03
242                 	3.740726920792e-01	1.868047913732e-01	1.872679007060e-01	3.681741082138e-01	-2.371473182523e-02	3.918888400390e-01	-2.078017859321e-01	-2.315546664152e-04	2.721874962236e-03	9.720620825417e-03	7.582185374945e-03	2.138435450472e-03
243                 	3.669861469031e-01	1.833065818058e-01	1.836795650973e-01	3.332828919145e-01	-1.175505857065e-02	3.450379504851e-01	-1.783965045279e-01	-1.864916457061e-04	2.332075022847e-03	9.709189709254e-03	7.186669877474e-03	2.522519831780e-03
244                 	3.607808882172e-01	1.803355008578e-01	1.804453873594e-01	3.061661827111e-01	-2.697403158713e-03	3.088635858698e-01	-1.557804945143e-01	-5.494325083094e-05	1.476261926565e-03	8.221800121952e-03	5.587161987541e-03	2.634638134410e-03
245                 	3.578333803780e-01	1.789509690397e-01	1.788824113383e-01	2.915861682290e-01	3.013893440423e-03	2.885722747886e-01	-1.427791906741e-01	3.427885065996e-05	2.250341809284e-04	4.949699124849e-03	2.699883743353e-03	2.249815381496e-03
246                 	3.577434904610e-01	1.788728023921e-01	1.788706880689e-01	2.902267975113e-01	5.451819302723e-03	2.847749782086e-01	-1.396615794530e-01	1.057161609676e-06	-1.084062805113e-03	8.141525171591e-04	-6.769865465334e-04	1.491139063692e-03
247                 	3.589854102452e-01	1.793495352407e-01	1.796358750045e-01	3.004770246934e-01	4.566798571591e-03	2.959102261218e-01	-1.456717137751e-01	-1.431698819052e-04	-2.234644695216e-03	-3.149624190465e-03	-3.809456790448e-03	6.598325999836e-04
248                 	3.597592070272e-01	1.795899830812e-01	1.801692239460e-01	3.180205999321e-01	6.816482960157e-04	3.173389516361e-01	-1.583286516700e-01	-2.896204323851e-04	-3.018053377781e-03	-6.105302899339e-03	-6.070704827450e-03	-3.459807188899e-05
249                 	3.598809423561e-01	1.795986408160e-01	1.802823015401e-01	3.400166495883e-01	-6.292382790602e-03	3.463090323789e-01	-1.763007075847e-01	-3.418303620646e-04	-3.511302777020e-03	-7.901901398402e-03	-7.462253476221e-03	-4.396479221805e-04
250                 	3.601589307529e-01	1.798309205111e-01	1.803280102418e-01	3.648642667958e-01	-1.588998301435e-02	3.807542498102e-01	-1.983221164123e-01	-2.485448653228e-04	-3.804012265657e-03	-8.700424417826e-03	-8.154224474570e-03	-5.461999432561e-04
251                 	3.613136908867e-01	1.806286740504e-01	1.806850168363e-01	3.901948527253e-01	-2.690077218738e-02	4.170956249127e-01	-2.219981985500e-01	-2.817139298512e-05	-4.043069209646e-03	-8.792978596457e-03	-8.439558507875e-03	-3.534200885823e-04
252                 	3.635857128019e-01	1.820555261726e-01	1.815301866293e-01	4.150995180875e-01	-3.751552883827e-02	4.526150469258e-01	-2.450652878820e-01	2.626697716060e-04	-4.243170694128e-03	-8.237271430158e-03	-8.361806409208e-03	1.245349790494e-04
253                 	3.659121624359e-01	1.834914358314e-01	1.824207266045e-01	4.372016085194e-01	-4.714277298657e-02	4.843443815060e-01	-2.657435772463e-01	5.353546134743e-04	-4.039506605891e-03	-6.512157616663e-03	-7.295585414223e-03	7.834277975594e-04
254                 	3.670966371386e-01	1.842597617561e-01	1.828368753825e-01	4.580077133712e-01	-5.539777045136e-02	5.134054838226e-01	-2.844016271370e-01	7.114431867855e-04	-3.234383897613e-03	-3.224376215628e-03	-4.846572005427e-03	1.622195789798e-03
255                 	3.676046359943e-01	1.845212307217e-01	1.830834052726e-01	4.776961033914e-01	-6.192705172147e-02	5.396231551129e-01	-3.007751034172e-01	7.189127245699e-04	-1.851073146824e-03	1.062103787934e-03	-1.320021252857e-03	2.382125040791e-03
256                 	3.688248825923e-01	1.850193303706e-01	1.838055522217e-01	4.995254590934e-01	-6.660189544167e-02	5.661273545351e-01	-3.163646249884e-01	6.068890744776e-04	-1.643936614808e-04	5.212747378474e-03	2.441980027756e-03	2.770767350718e-03
257                 	3.718695440419e-01	1.863674809719e-01	1.855020630700e-01	5.200173004345e-01	-6.942709026632e-02	5.894443907008e-01	-3.294357404836e-01	4.327089509702e-04	1.554400333086e-03	8.774998831611e-03	5.941899748891e-03	2.833099082720e-03
258                 	3.764671277891e-01	1.885492162659e-01	1.879179115232e-01	5.379744805346e-01	-7.048318575998e-02	6.084576662946e-01	-3.394704260273e-01	3.156523713753e-04	2.496635268679e-03	1.011314618894e-02	7.553208363147e-03	2.559937825790e-03
259                 	3.808904119738e-01	1.907716383137e-01	1.901187736601e-01	5.483010291793e-01	-7.027058093991e-02	6.185716101192e-01	-3.444210955296e-01	3.264323267822e-04	2.266779458339e-03	8.693829293378e-03	6.613694105028e-03	2.080135188351e-03
260                 	3.837718756795e-01	1.921761336973e-01	1.915957419822e-01	5.516300595634e-01	-6.884733170675e-02	6.204773912702e-01	-3.446623614885e-01	2.901958575230e-04	1.155514414914e-03	4.775833053795e-03	3.543430941812e-03	1.232402111983e-03
261                 	3.845110645322e-01	1.923543657966e-01	1.921566987356e-01	5.496016804674e-01	-6.652694686015e-02	6.161286273276e-01	-3.413277870939e-01	9.883353050988e-05	-1.050727557862e-04	-2.099774732191e-04	-2.100614923958e-04	8.401917671922e-08
262                 	3.837256986631e-01	1.916839890066e-01	1.920417096565e-01	5.422070845719e-01	-6.321158885363e-02	6.054186734255e-01	-3.343151311396e-01	-1.788603249681e-04	-9.399556870175e-04	-4.675812036206e-03	-3.277861705121e-03	-1.397950331086e-03
263                 	3.823666443903e-01	1.907350549917e-01	1.916315893985e-01	5.286921863369e-01	-5.843722795389e-02	5.871294142908e-01	-3.227833211223e-01	-4.482672034171e-04	-1.088183780994e-03	-7.362506073403e-03	-4.769436817696e-03	-2.593069255707e-03
264                 	3.818295744475e-01	1.903693612543e-01	1.914602131932e-01	5.029244909854e-01	-5.148426586149e-02	5.544087568469e-01	-3.029465113542e-01	-5.454259694773e-04	-7.057250130292e-04	-7.827813580940e-03	-4.619631803499e-03	-3.208181777441e-03
265                 	3.814205330505e-01	1.902772970643e-01	1.911432359862e-01	4.631256347938e-01	-4.262112166398e-02	5.057467564578e-01	-2.741839390609e-01	-4.329694609356e-04	-1.704895181344e-05	-6.315971917205e-03	-3.175034910416e-03	-3.140937006789e-03
266                 	3.795067704875e-01	1.895131850542e-01	1.899935854333e-01	4.120920001666e-01	-3.349892088430e-02	4.455909210509e-01	-2.395449209676e-01	-2.402001895526e-04	1.087160021358e-03	-2.747056927737e-03	-2.863684425102e-04	-2.460688485227e-03
267                 	3.750316866492e-01	1.874021869401e-01	1.876294997092e-01	3.600564533238e-01	-2.550495514157e-02	3.855614084653e-01	-2.055331818034e-01	-1.136563845380e-04	2.483870910143e-03	2.386630985356e-03	3.677186402821e-03	-1.290555417465e-03
268                 	3.689543132029e-01	1.844073183693e-01	1.845469948336e-01	3.157094424346e-01	-1.875184204946e-02	3.344612844841e-01	-1.766065632668e-01	-6.983823217583e-05	3.791581194015e-03	7.855925336980e-03	7.719543862505e-03	1.363814744744e-04
269                 	3.638290334016e-01	1.819099482688e-01	1.819190851327e-01	2.875716605890e-01	-1.250172025886e-02	3.000733808478e-01	-1.562875505533e-01	-4.568431953618e-06	4.472954921449e-03	1.176512735603e-02	1.035551859947e-02	1.409608756567e-03
270                 	3.617788681353e-01	1.810358052289e-01	1.807430629064e-01	2.750043920885e-01	-7.294235690576e-03	2.822986277791e-01	-1.447964317348e-01	1.463711612117e-04	4.674223799461e-03	1.382861355457e-02	1.158853057675e-02	2.240082977824e-03
271                 	3.622477905859e-01	1.814961319900e-01	1.807516585959e-01	2.792391488304e-01	-3.370177899768e-03	2.826093267301e-01	-1.429897523149e-01	3.722366970765e-04	4.271581206345e-03	1.354113006884e-02	1.104214624077e-02	2.498983828077e-03
272                 	3.633334288602e-01	1.822154829808e-01	1.811179458795e-01	2.965304717660e-01	-1.592982189435e-03	2.981234539554e-01	-1.498582180724e-01	5.487685506433e-04	3.191520289411e-03	1.080922578907e-02	8.596133183944e-03	2.213092605122e-03
273                 	3.629768008649e-01	1.820089902395e-01	1.809678106254e-01	3.208353268665e-01	-2.701896037083e-03	3.235372229036e-01	-1.631195594704e-01	5.205898070608e-04	1.610101220630e-03	6.048947744830e-03	4.634575093045e-03	1.414372651785e-03
274                 	3.613094198572e-01	1.809295028540e-01	1.803799170032e-01	3.488158827770e-01	-6.510599252177e-03	3.553264820292e-01	-1.809185406407e-01	2.747929253993e-04	4.196424519778e-06	5.869558631959e-04	2.976743561177e-04	2.892815070782e-04
275                 	3.594005874049e-01	1.796163526626e-01	1.797842347423e-01	3.770479377573e-01	-1.340579017056e-02	3.904537279279e-01	-2.019297590492e-01	-8.394103981835e-05	-1.266677051587e-03	-4.438103195306e-03	-3.485728649240e-03	-9.523745460666e-04
276                 	3.585759412065e-01	1.788402111954e-01	1.797357300112e-01	4.004392151371e-01	-2.295894704463e-02	4.233981621818e-01	-2.231785546132e-01	-4.477594079017e-04	-1.809849942554e-03	-7.699682985640e-03	-5.659691435374e-03	-2.039991550266e-03
277                 	3.596363072357e-01	1.791082515247e-01	1.805280557110e-01	4.175706578242e-01	-3.411741031734e-02	4.516880681415e-01	-2.429027392294e-01	-7.099020931038e-04	-1.616295700113e-03	-8.579532844100e-03	-5.906062122163e-03	-2.673470721937e-03
278                 	3.621654050502e-01	1.803132292610e-01	1.818521757892e-01	4.313340170417e-01	-4.534501485217e-02	4.766790318938e-01	-2.610120233730e-01	-7.694732641208e-04	-8.404243272156e-04	-6.739264862751e-03	-4.210056758591e-03	-2.529208104160e-03
279                 	3.647351231676e-01	1.818003574628e-01	1.829347657048e-01	4.450996055711e-01	-5.556597792296e-02	5.006655834940e-01	-2.781157807085e-01	-5.672041210263e-04	3.233798310397e-04	-2.579752111085e-03	-9.664962245028e-04	-1.613255886582e-03
280                 	3.671021492194e-01	1.833278609333e-01	1.837742882862e-01	4.639527499807e-01	-6.379586889786e-02	5.277486188785e-01	-2.957722438882e-01	-2.232136764646e-04	1.237051299395e-03	2.065645807664e-03	2.269874203227e-03	-2.042283955630e-04
281                 	3.697492451621e-01	1.847984124625e-01	1.849508326996e-01	4.863582260903e-01	-6.986111723530e-02	5.562193433256e-01	-3.130402302805e-01	-7.621011856619e-05	1.713963736674e-03	5.871183443666e-03	4.649555458506e-03	1.221627985159e-03
282                 	3.733674348948e-01	1.865235307482e-01	1.868439041466e-01	5.121410360627e-01	-7.367073183773e-02	5.858117679005e-01	-3.297412498691e-01	-1.601866991755e-04	2.284028695369e-03	9.187728892289e-03	6.877893141513e-03	2.309835750776e-03
283                 	3.779202000820e-01	1.886829804862e-01	1.892372195958e-01	5.385943260579e-01	-7.512068572302e-02	6.137150117809e-01	-3.444178487519e-01	-2.771195547668e-04	3.247072644164e-03	1.226207207588e-02	9.378108682103e-03	2.883963393774e-03
284                 	3.821215779101e-01	1.908555892972e-01	1.912659886129e-01	5.586480804299e-01	-7.481375768527e-02	6.334618381152e-01	-3.541377979002e-01	-2.051996578831e-04	4.212155469238e-03	1.431905674064e-02	1.137168383956e-02	2.947372901082e-03
285                 	3.844718348527e-01	1.922831778523e-01	1.921886570005e-01	5.659182916830e-01	-7.377387228117e-02	6.396921639642e-01	-3.567330181227e-01	4.726042591329e-05	4.354306406361e-03	1.393327345180e-02	1.132094313226e-02	2.612330319541e-03
286                 	3.843431363747e-01	1.924629710517e-01	1.918801653230e-01	5.565041294084e-01	-7.260148296518e-02	6.291056123736e-01	-3.508535476694e-01	2.914028643300e-04	3.251008047424e-03	1.036108651356e-02	8.431551304205e-03	1.929535209357e-03
287                 	3.825712000004e-01	1.915313116238e-01	1.910398883766e-01	5.334219137053e-01	-7.026864030175e-02	6.036905540070e-01	-3.369795971544e-01	2.457116235717e-04	1.783539501723e-03	5.430702664592e-03	4.498890834019e-03	9.318118305730e-04
288                 	3.803884190692e-01	1.900075711926e-01	1.903808478766e-01	5.030570616980e-01	-6.551922265926e-02	5.685762843573e-01	-3.170477535083e-01	-1.866383420191e-04	6.241220809755e-04	6.812235507827e-04	9.647338563669e-04	-2.835103055842e-04
289                 	3.792734992962e-01	1.888727140276e-01	1.904007852686e-01	4.714910760945e-01	-5.758080676613e-02	5.290718828606e-01	-2.933263448134e-01	-7.640356205158e-04	1.539363827760e-04	-2.685389237079e-03	-1.188758235764e-03	-1.496631001316e-03
290                 	3.784069190981e-01	1.881190774624e-01	1.902878416357e-01	4.414335961573e-01	-4.682214183361e-02	4.882557379909e-01	-2.675389399123e-01	-1.084382086658e-03	1.943965463287e-04	-4.431746627884e-03	-2.021476767614e-03	-2.410269860271e-03
291                 	3.763864345041e-01	1.872096129986e-01	1.891768215055e-01	4.099979773943e-01	-3.457318071671e-02	4.445711581110e-01	-2.395721694138e-01	-9.836042534402e-04	2.173372722312e-04	-5.242218747041e-03	-2.403772101289e-03	-2.838446645752e-03
292                 	3.720338194196e-01	1.853445069600e-01	1.866893124597e-01	3.764520124454e-01	-2.300064060252e-02	3.994526530479e-01	-2.112266468252e-01	-6.724027498481e-04	9.209758624381e-05	-5.374599906445e-03	-2.595202366979e-03	-2.779397539467e-03
293                 	3.662236362852e-01	1.826755043754e-01	1.835481319099e-01	3.432313762486e-01	-1.374339071803e-02	3.569747669666e-01	-1.853590788423e-01	-4.363137672530e-04	-6.038758701786e-05	-4.851985214459e-03	-2.486380194247e-03	-2.365605020211e-03
294                 	3.617648011796e-01	1.805380040017e-01	1.812267971779e-01	3.155449153775e-01	-7.051459202022e-03	3.225963745795e-01	-1.648239168908e-01	-3.443965880931e-04	7.228109722993e-05	-3.557508504418e-03	-1.706473154979e-03	-1.851035349439e-03
295                 	3.603755402997e-01	1.798969241658e-01	1.804786161339e-01	2.961087584657e-01	-2.650172499977e-03	2.987589309657e-01	-1.507045517328e-01	-2.908459840500e-04	6.313268082870e-04	-1.308908096899e-03	-2.312724016232e-05	-1.285780856736e-03
296                 	3.608741123232e-01	1.802621028952e-01	1.806120094280e-01	2.881480425746e-01	-6.153079478546e-04	2.887633505225e-01	-1.446893292352e-01	-1.749532664155e-04	1.440000335094e-03	1.600879060657e-03	2.240439865422e-03	-6.395608047655e-04
297                 	3.616893221084e-01	1.808049634706e-01	1.808843586378e-01	2.929987097838e-01	-1.186440977528e-03	2.941851507614e-01	-1.476857958694e-01	-3.969758355505e-05	2.314267004676e-03	4.797106813227e-03	4.712820411290e-03	8.428640193738e-05
298                 	3.614265949218e-01	1.807561378689e-01	1.806704570529e-01	3.090473087610e-01	-4.458492579753e-03	3.135058013408e-01	-1.589821469603e-01	4.284040799296e-05	3.076716958905e-03	7.660232595539e-03	6.906833256674e-03	7.533993388647e-04
299                 	3.605015245937e-01	1.802740353969e-01	1.802274891968e-01	3.350543226133e-01	-9.622844462688e-03	3.446771670759e-01	-1.771500057693e-01	2.327310004574e-05	3.493811029947e-03	9.232814632420e-03	8.110218346157e-03	1.122596286263e-03
300                 	3.600404703244e-01	1.799368426941e-01	1.801036276303e-01	3.656228369146e-01	-1.604734581539e-02	3.816701827300e-01	-1.988587642727e-01	-8.339246810167e-05	3.594443822578e-03	9.481392960196e-03	8.335140302677e-03	1.146252657520e-03
301                 	3.606766956168e-01	1.800934539363e-01	1.805832416806e-01	3.956720783970e-01	-2.298559655543e-02	4.186576749525e-01	-2.208216357539e-01	-2.448938721600e-04	3.292553366164e-03	8.401838397860e-03	7.493472565094e-03	9.083658327657e-04
302                 	3.624129006112e-01	1.807607879788e-01	1.816521126324e-01	4.231770746455e-01	-3.029666617171e-02	4.534737408173e-01	-2.418852034945e-01	-4.456623267903e-04	2.752964758172e-03	6.107816930529e-03	5.806873223437e-03	3.009437070927e-04
303                 	3.644447477597e-01	1.815736190024e-01	1.828711287574e-01	4.501964791615e-01	-3.799913834647e-02	4.881956175080e-01	-2.630973779272e-01	-6.487548774798e-04	2.073926758696e-03	2.850521123239e-03	3.499187320316e-03	-6.486661970761e-04
304                 	3.653556205059e-01	1.818070998404e-01	1.835485206656e-01	4.734887993558e-01	-4.668982619960e-02	5.201786255554e-01	-2.834342258775e-01	-8.707104125920e-04	1.494699519329e-03	-5.834960296062e-04	1.202951504525e-03	-1.786447534132e-03
305                 	3.656521557352e-01	1.817896947136e-01	1.838624610216e-01	4.926768596678e-01	-5.545418394945e-02	5.481310436172e-01	-3.017926137833e-01	-1.036383154026e-03	1.153852816723e-03	-3.636492692008e-03	-6.643935292811e-04	-2.972099162727e-03
306                 	3.670109652497e-01	1.824544249470e-01	1.845565403026e-01	5.084657631767e-01	-6.329332953927e-02	5.717590927160e-01	-3.175262111276e-01	-1.051057677805e-03	1.033983652620e-03	-5.486561100720e-03	-1.709296897740e-03	-3.777264202980e-03
307                 	3.706206900328e-01	1.844343490860e-01	1.861863409468e-01	5.227649646924e-01	-6.896119032102e-02	5.917261550134e-01	-3.303436726672e-01	-8.759959304293e-04	1.142878722758e-03	-5.689074958518e-03	-1.701658756501e-03	-3.987416202016e-03
308                 	3.758749276165e-01	1.873223653654e-01	1.885525622511e-01	5.337167472435e-01	-7.287594980455e-02	6.065926970480e-01	-3.397343234263e-01	-6.150984428192e-04	1.244188495815e-03	-4.529471519065e-03	-1.020547263718e-03	-3.508924255348e-03
309                 	3.809663415872e-01	1.900753114740e-01	1.908910301132e-01	5.429925376363e-01	-7.491688311115e-02	6.179094207475e-01	-3.464131519293e-01	-4.078593196100e-04	1.594401081330e-03	-1.594185835715e-03	7.973081634729e-04	-2.391493999187e-03
310                 	3.842220225067e-01	1.918054737356e-01	1.924165487711e-01	5.428953234645e-01	-7.523674340900e-02	6.181320668735e-01	-3.466844051412e-01	-3.055375177450e-04	2.111319546128e-03	2.129699368162e-03	3.176169230209e-03	-1.046469862047e-03
311                 	3.851307203790e-01	1.924534070685e-01	1.926773133104e-01	5.356538810358e-01	-7.322806991686e-02	6.088819509527e-01	-3.410550104348e-01	-1.119531209687e-04	2.943467186372e-03	6.255747665756e-03	6.071341019250e-03	1.844066465054e-04
312                 	3.842818220679e-01	1.923664297122e-01	1.919153923558e-01	5.254745977967e-01	-6.889301895237e-02	5.943676167491e-01	-3.316303178507e-01	2.255186782005e-04	3.728623596575e-03	9.694944233550e-03	8.576095713350e-03	1.118848520200e-03
313                 	3.828376618765e-01	1.919531367197e-01	1.908845251568e-01	5.127792528817e-01	-6.227031738204e-02	5.750495702637e-01	-3.186599438229e-01	5.343057814413e-04	3.635121203193e-03	1.075352026901e-02	9.011881337698e-03	1.741638931312e-03
